model,case,regime,start,end,stage,variable,is_true_predictor,B,abs_B,Beta,abs_Beta,p_value,selected_stepwise,false_stepwise,problem_window,mean_abs_corr,rank_B,rank_Beta
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_4,0,7.916241884231567e-07,7.916241884231567e-07,1.3988465070724487e-06,1.3988465070724487e-06,0.9999999968358033,0,0,0,0.6172151178869696,3.0,4.0
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_5,0,-2.530869096517563e-07,2.530869096517563e-07,-4.51371306553483e-07,4.51371306553483e-07,0.9999999976110947,0,0,0,0.6172151178869696,9.0,10.0
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_6,0,3.8836151361465454e-07,3.8836151361465454e-07,8.451752364635468e-07,8.451752364635468e-07,0.9999999984331199,0,0,0,0.6172151178869696,7.0,7.0
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_7,0,-6.94766640663147e-07,6.94766640663147e-07,-1.7415732145309448e-06,1.7415732145309448e-06,0.9999999969562265,0,0,0,0.6172151178869696,5.0,3.0
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_8,0,2.8405338525772095e-08,2.8405338525772095e-08,6.728805601596832e-08,6.728805601596832e-08,0.9999999993713049,0,0,0,0.6172151178869696,11.0,11.0
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_9,0,1.6367994248867035e-07,1.6367994248867035e-07,4.835892468690872e-07,4.835892468690872e-07,0.9999999983811622,0,0,0,0.6172151178869696,10.0,9.0
delay,delay_g_0_8,затухающие колебания,50,75,early,Lag_10,0,-2.8219074010849e-07,2.8219074010849e-07,-9.937211871147156e-07,9.937211871147156e-07,0.9999999970141278,0,0,0,0.6172151178869696,8.0,6.0
delay,delay_g_0_8,затухающие колебания,51,76,early,X_n,0,-2.39349901676178e-07,2.39349901676178e-07,-4.600733518600464e-07,4.600733518600464e-07,0.9999999984206378,0,0,0,0.6076047303574318,8.0,9.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_1,1,-0.799997107242234,0.799997107242234,-0.9999962113797665,0.9999962113797665,0.9948684483639514,1,0,0,0.6076047303574318,1.0,1.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_2,0,-1.736974809318781e-06,1.736974809318781e-06,-2.450309693813324e-06,2.450309693813324e-06,0.9999999813209682,0,0,0,0.6076047303574318,2.0,2.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_3,0,8.819624781608582e-07,8.819624781608582e-07,1.130625605583191e-06,1.130625605583191e-06,0.9999999883107487,0,0,0,0.6076047303574318,3.0,5.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_4,0,8.01868736743927e-07,8.01868736743927e-07,1.4076940715312958e-06,1.4076940715312958e-06,0.9999999808289681,0,0,0,0.6076047303574318,4.0,4.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_5,0,-2.3684697225689888e-07,2.3684697225689888e-07,-4.997127689421177e-07,4.997127689421177e-07,0.9999999857963332,0,0,0,0.6076047303574318,9.0,8.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_6,0,3.2922253012657166e-07,3.2922253012657166e-07,7.459893822669983e-07,7.459893822669983e-07,0.9999999914912849,0,0,0,0.6076047303574318,6.0,7.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_7,0,-7.189810276031494e-07,7.189810276031494e-07,-1.6908161342144012e-06,1.6908161342144012e-06,0.999999981468526,0,0,0,0.6076047303574318,5.0,3.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_8,0,4.336470738053322e-08,4.336470738053322e-08,9.336508810520172e-08,9.336508810520172e-08,0.9999999942824842,0,0,0,0.6076047303574318,11.0,11.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_9,0,1.3783574104309082e-07,1.3783574104309082e-07,4.440080374479294e-07,4.440080374479294e-07,0.9999999912814667,0,0,0,0.6076047303574318,10.0,10.0
delay,delay_g_0_8,затухающие колебания,51,76,early,Lag_10,0,-2.9336661100387573e-07,2.9336661100387573e-07,-9.317882359027863e-07,9.317882359027863e-07,0.9999999817278438,0,0,0,0.6076047303574318,7.0,6.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,X_n,0,4.395842552185059e-06,4.395842552185059e-06,4.813075065612793e-06,4.813075065612793e-06,0.9999999991173951,0,0,0,0.608596912831982,2.0,2.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_1,1,-0.7999993078410625,0.7999993078410625,-0.9999994933605194,0.9999994933605194,0.9997447021496834,1,0,0,0.608596912831982,1.0,1.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_2,0,-5.029141902923584e-07,5.029141902923584e-07,-5.066394805908203e-07,5.066394805908203e-07,0.9999999997201761,0,0,0,0.608596912831982,7.0,10.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_3,0,2.4177134037017822e-06,2.4177134037017822e-06,3.688037395477295e-06,3.688037395477295e-06,0.9999999984185574,0,0,0,0.608596912831982,3.0,3.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_4,0,6.030313670635223e-07,6.030313670635223e-07,8.456408977508545e-07,8.456408977508545e-07,0.9999999987988621,0,0,0,0.608596912831982,6.0,8.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_5,0,1.6205012798309326e-07,1.6205012798309326e-07,3.6694109439849854e-07,3.6694109439849854e-07,0.9999999996628651,0,0,0,0.608596912831982,11.0,11.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_6,0,-8.083879947662354e-07,8.083879947662354e-07,-1.8812716007232666e-06,1.8812716007232666e-06,0.9999999993688902,0,0,0,0.608596912831982,4.0,4.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_7,0,-7.918570190668106e-07,7.918570190668106e-07,-1.6365665942430496e-06,1.6365665942430496e-06,0.9999999974910954,0,0,0,0.608596912831982,5.0,5.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_8,0,2.5425106287002563e-07,2.5425106287002563e-07,6.873160600662231e-07,6.873160600662231e-07,0.999999998841821,0,0,0,0.608596912831982,10.0,9.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_9,0,-3.3993273973464966e-07,3.3993273973464966e-07,-1.1362135410308838e-06,1.1362135410308838e-06,0.9999999993700577,0,0,0,0.608596912831982,9.0,6.0
delay,delay_g_0_8,затухающие колебания,52,77,middle,Lag_10,0,-3.537861630320549e-07,3.537861630320549e-07,-1.0409858077764511e-06,1.0409858077764511e-06,0.9999999972080935,0,0,0,0.608596912831982,8.0,7.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,X_n,0,-6.780028343200684e-06,6.780028343200684e-06,-5.424022674560547e-06,5.424022674560547e-06,0.9999999891438407,0,0,0,0.6175834609179522,2.0,2.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_1,1,-0.799999725073576,0.799999725073576,-1.0000002775341272,1.0000002775341272,0.9986509577562301,1,0,0,0.6175834609179522,1.0,1.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_2,0,-9.685754776000977e-08,9.685754776000977e-08,2.477318048477173e-07,2.477318048477173e-07,0.9999999997249853,0,0,0,0.6175834609179522,11.0,11.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_3,0,-3.2186508178710938e-06,3.2186508178710938e-06,-3.7923455238342285e-06,3.7923455238342285e-06,0.9999999908763284,0,0,0,0.6175834609179522,3.0,3.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_4,0,-5.913898348808289e-07,5.913898348808289e-07,-9.150244295597076e-07,9.150244295597076e-07,0.9999999966766706,0,0,0,0.6175834609179522,6.0,8.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_5,0,-3.5623088479042053e-07,3.5623088479042053e-07,-3.7439167499542236e-07,3.7439167499542236e-07,0.9999999938245832,0,0,0,0.6175834609179522,9.0,10.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_6,0,1.3951212167739868e-06,1.3951212167739868e-06,2.0191073417663574e-06,2.0191073417663574e-06,0.9999999901654401,0,0,0,0.6175834609179522,4.0,4.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_7,0,8.535571396350861e-07,8.535571396350861e-07,1.7266720533370972e-06,1.7266720533370972e-06,0.9999999949373429,0,0,0,0.6175834609179522,5.0,5.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_8,0,-3.366731107234955e-07,3.366731107234955e-07,-5.960464477539062e-07,5.960464477539062e-07,0.9999999898946128,0,0,0,0.6175834609179522,10.0,9.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_9,0,5.615875124931335e-07,5.615875124931335e-07,1.1045485734939575e-06,1.1045485734939575e-06,0.9999999905642141,0,0,0,0.6175834609179522,7.0,7.0
delay,delay_g_0_8,затухающие колебания,53,78,middle,Lag_10,0,4.1350722312927246e-07,4.1350722312927246e-07,1.166015863418579e-06,1.166015863418579e-06,0.999999994329712,0,0,0,0.6175834609179522,8.0,6.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,X_n,0,-4.716217517852783e-06,4.716217517852783e-06,-1.0602176189422607e-05,1.0602176189422607e-05,0.9999999969321683,0,0,0,0.6100939933157477,2.0,2.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_1,1,-0.8000026866793633,0.8000026866793633,-0.9999973960220814,0.9999973960220814,0.9994087448000755,1,0,0,0.6100939933157477,1.0,1.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_2,0,1.648440957069397e-06,1.648440957069397e-06,-1.4845281839370728e-06,1.4845281839370728e-06,0.9999999979388225,0,0,0,0.6100939933157477,4.0,8.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_3,0,-3.2335519790649414e-06,3.2335519790649414e-06,-6.070360541343689e-06,6.070360541343689e-06,0.9999999956673262,0,0,0,0.6100939933157477,3.0,3.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_4,0,-1.2391246855258942e-06,1.2391246855258942e-06,-7.650814950466156e-07,7.650814950466156e-07,0.9999999966787227,0,0,0,0.6100939933157477,6.0,11.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_5,0,-3.213062882423401e-08,3.213062882423401e-08,-1.2684613466262817e-06,1.2684613466262817e-06,0.9999999997834235,0,0,0,0.6100939933157477,11.0,10.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_6,0,6.938353180885315e-07,6.938353180885315e-07,4.416331648826599e-06,4.416331648826599e-06,0.9999999981318183,0,0,0,0.6100939933157477,7.0,4.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_7,0,1.334119588136673e-06,1.334119588136673e-06,2.1087471395730972e-06,2.1087471395730972e-06,0.9999999961231101,0,0,0,0.6100939933157477,5.0,6.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_8,0,-2.789311110973358e-07,2.789311110973358e-07,-1.3066455721855164e-06,1.3066455721855164e-06,0.9999999963100727,0,0,0,0.6100939933157477,9.0,9.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_9,0,2.6728957891464233e-07,2.6728957891464233e-07,2.4959444999694824e-06,2.4959444999694824e-06,0.9999999982775427,0,0,0,0.6100939933157477,10.0,5.0
delay,delay_g_0_8,затухающие колебания,54,79,middle,Lag_10,0,5.983747541904449e-07,5.983747541904449e-07,1.487554982304573e-06,1.487554982304573e-06,0.9999999959631958,0,0,0,0.6100939933157477,8.0,7.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,X_n,0,1.0281801223754883e-05,1.0281801223754883e-05,1.1444091796875e-05,1.1444091796875e-05,0.9999999994242064,0,0,0,0.6059007204434972,2.0,3.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_1,1,-0.8000141978263855,0.8000141978263855,-1.000017687678337,1.000017687678337,0.9999457194210308,1,0,0,0.6059007204434972,1.0,1.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_2,0,8.367002010345459e-06,8.367002010345459e-06,1.2949109077453613e-05,1.2949109077453613e-05,0.9999999990308388,0,0,0,0.6059007204434972,3.0,2.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_3,0,1.2665987014770508e-07,1.2665987014770508e-07,1.7136335372924805e-07,1.7136335372924805e-07,0.9999999999722333,0,0,0,0.6059007204434972,11.0,11.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_4,0,-3.043562173843384e-06,3.043562173843384e-06,-5.193054676055908e-06,5.193054676055908e-06,0.9999999988764489,0,0,0,0.6059007204434972,5.0,6.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_5,0,1.5813857316970825e-06,1.5813857316970825e-06,3.375113010406494e-06,3.375113010406494e-06,0.9999999991923985,0,0,0,0.6059007204434972,7.0,8.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_6,0,-3.427267074584961e-06,3.427267074584961e-06,-7.867813110351562e-06,7.867813110351562e-06,0.9999999993025002,0,0,0,0.6059007204434972,4.0,4.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_7,0,2.2565945982933044e-06,2.2565945982933044e-06,5.330890417098999e-06,5.330890417098999e-06,0.999999998784818,0,0,0,0.6059007204434972,6.0,5.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_8,0,2.8405338525772095e-07,2.8405338525772095e-07,8.25151801109314e-07,8.25151801109314e-07,0.9999999995843725,0,0,0,0.6059007204434972,10.0,10.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_9,0,-1.426786184310913e-06,1.426786184310913e-06,-4.716217517852783e-06,4.716217517852783e-06,0.9999999992965612,0,0,0,0.6059007204434972,8.0,7.0
delay,delay_g_0_8,затухающие колебания,55,80,middle,Lag_10,0,8.563511073589325e-07,8.563511073589325e-07,2.8349459171295166e-06,2.8349459171295166e-06,0.9999999987831557,0,0,0,0.6059007204434972,9.0,9.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,X_n,0,-2.8848648071289062e-05,2.8848648071289062e-05,-2.549588680267334e-05,2.549588680267334e-05,0.9999999993269222,0,1,1,0.6160449385126843,2.0,3.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_1,1,-0.800013542175293,0.800013542175293,-1.0000301003456116,1.0000301003456116,0.9999645052697945,1,1,1,0.6160449385126843,1.0,1.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_2,0,8.784234523773193e-06,8.784234523773193e-06,2.0876526832580566e-05,2.0876526832580566e-05,0.99999999935597,0,1,1,0.6160449385126843,4.0,5.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_3,0,-1.911260187625885e-05,1.911260187625885e-05,-3.224983811378479e-05,3.224983811378479e-05,0.999999999139293,0,1,1,0.6160449385126843,3.0,2.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_4,0,-6.370246410369873e-06,6.370246410369873e-06,-1.5519559383392334e-05,1.5519559383392334e-05,0.9999999991200579,0,1,1,0.6160449385126843,6.0,6.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_5,0,-4.936009645462036e-07,4.936009645462036e-07,1.4156103134155273e-06,1.4156103134155273e-06,0.9999999998252322,0,1,1,0.6160449385126843,11.0,11.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_6,0,4.544854164123535e-06,4.544854164123535e-06,4.447996616363525e-06,4.447996616363525e-06,0.9999999994963366,0,1,1,0.6160449385126843,7.0,8.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_7,0,7.467344403266907e-06,7.467344403266907e-06,2.3417174816131592e-05,2.3417174816131592e-05,0.9999999990720966,0,1,1,0.6160449385126843,5.0,4.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_8,0,-1.819804310798645e-06,1.819804310798645e-06,-4.1192397475242615e-06,4.1192397475242615e-06,0.9999999992093849,0,1,1,0.6160449385126843,10.0,9.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_9,0,1.8533319234848022e-06,1.8533319234848022e-06,2.3692846298217773e-06,2.3692846298217773e-06,0.9999999994995439,1,1,1,0.6160449385126843,9.0,10.0
delay,delay_g_0_8,затухающие колебания,56,81,middle,Lag_10,0,3.2801181077957153e-06,3.2801181077957153e-06,1.4353543519973755e-05,1.4353543519973755e-05,0.9999999990731336,0,1,1,0.6160449385126843,8.0,7.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,X_n,0,-2.123415470123291e-05,2.123415470123291e-05,-2.822279930114746e-05,2.822279930114746e-05,0.9999999997378413,0,0,0,0.6119219466907174,4.0,5.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_1,1,-0.8000450879335403,0.8000450879335403,-1.000046968460083,1.000046968460083,0.9999877801665064,1,0,0,0.6119219466907174,1.0,1.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_2,0,2.753734588623047e-05,2.753734588623047e-05,2.919137477874756e-05,2.919137477874756e-05,0.9999999992907291,0,0,0,0.6119219466907174,2.0,4.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_3,0,-2.6162713766098022e-05,2.6162713766098022e-05,-3.7427060306072235e-05,3.7427060306072235e-05,0.9999999992905282,0,0,0,0.6119219466907174,3.0,2.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_4,0,-1.4718621969223022e-05,1.4718621969223022e-05,-2.285093069076538e-05,2.285093069076538e-05,0.9999999991259946,0,0,0,0.6119219466907174,5.0,6.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_5,0,2.33575701713562e-06,2.33575701713562e-06,2.592802047729492e-06,2.592802047729492e-06,0.9999999996953837,0,0,0,0.6119219466907174,8.0,10.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_6,0,-2.2351741790771484e-08,2.2351741790771484e-08,3.6954879760742188e-06,3.6954879760742188e-06,0.9999999999988705,0,0,0,0.6119219466907174,11.0,9.0
delay,delay_g_0_8,затухающие колебания,57,82,middle,Lag_7,0,1.4584511518478394e-05,1.4584511518478394e-05,3.2529234886169434e-05,3.2529234886169434e-05,0.9999999990828929,0,0,0,0.6119219466907174,6.0,3.0
