model,case,regime,start,end,stage,mean_abs_corr,max_abs_corr,false_stepwise,problem_window,selected_count,R2_enter,top_b,top_beta,correct_top_b,correct_top_beta,topk_b,topk_beta,pairwise_b,pairwise_beta,margin_b,margin_beta,delta_pairwise
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,75,100,middle,1.0,1.0000000000000002,1,1,3.0,0.9999953860414265,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.025146484375,-0.000324249267578125,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,76,101,middle,1.0,1.0000000000000002,1,1,4.0,0.9999921209970571,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.8888888888888888,0.9444444444444444,0.0257568359375,0.0002994537353515625,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,77,102,middle,1.0,1.0000000000000002,1,1,4.0,0.9999950202744506,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.02655029296875,-0.0008544921875,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,78,103,middle,1.0,1.0000000000000002,1,1,5.0,0.9999891915120402,Lag_5,Lag_2,0.0,0.0,0.0,0.5,0.6666666666666666,0.8888888888888888,-0.02375030517578125,-0.00164794921875,-0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,79,104,middle,1.0,1.0000000000000002,1,1,6.0,0.9999999539830384,Lag_5,Lag_2,0.0,0.0,0.0,0.5,0.5,0.8888888888888888,-0.00711822509765625,-0.0008544921875,-0.38888888888888884
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,80,105,middle,1.0,1.0000000000000002,1,1,7.0,0.9999960517190783,Lag_7,Lag_2,0.0,0.0,0.0,0.5,0.5,0.8888888888888888,-0.024139404296875,-0.0009765625,-0.38888888888888884
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,81,106,middle,1.0,1.0000000000000002,1,1,8.0,0.9999990100523529,Lag_7,Lag_2,0.0,0.0,0.0,0.5,0.3888888888888889,0.8888888888888888,-0.00511932373046875,-0.0001220703125,-0.49999999999999994
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,82,107,middle,1.0,1.0000000000000004,1,1,9.0,0.9999946901115127,Lag_9,X_n,0.0,1.0,0.0,0.5,0.5,0.9444444444444444,-0.01374053955078125,0.0006103515625,-0.4444444444444444
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,83,108,middle,1.0,1.0000000000000004,1,1,10.0,0.9999824564187825,Lag_3,X_n,0.0,1.0,0.5,0.5,0.8333333333333334,0.9444444444444444,-0.000732421875,0.0009765625,-0.11111111111111105
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,84,109,middle,1.0,1.0000000000000004,1,1,11.0,1.0,Lag_1,Lag_5,1.0,0.0,0.5,0.5,0.7777777777777778,0.7222222222222222,8.326672684688674e-17,-0.007080078125,0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,85,110,middle,1.0,1.0000000000000004,1,1,11.0,1.0,Lag_3,Lag_6,0.0,0.0,0.0,0.5,0.6666666666666666,0.8888888888888888,-8.326672684688674e-17,-0.001953125,-0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,86,111,middle,1.0,1.0000000000000004,1,1,11.0,1.0,Lag_7,Lag_9,0.0,0.0,0.5,0.0,0.5,0.5,-2.7755575615628914e-17,-0.0120849609375,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,87,112,middle,1.0,1.0000000000000004,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.7222222222222222,0.5555555555555556,2.7755575615628914e-17,0.0,0.16666666666666663
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,88,113,middle,1.0,1.0000000000000002,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.4444444444444444,0.16666666666666666,0.0,0.0,0.2777777777777778
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,89,114,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,1.1102230246251565e-16,0.0,-0.16666666666666663
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,90,115,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2222222222222222,5.551115123125783e-17,0.0,0.2777777777777778
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,91,116,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,2.7755575615628914e-17,0.0,0.16666666666666669
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,92,117,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,93,118,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,94,119,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,95,120,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,96,121,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,97,122,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,98,123,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,99,124,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,100,125,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,101,126,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,102,127,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,103,128,middle,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,104,129,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,105,130,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,106,131,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,107,132,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,108,133,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,109,134,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,110,135,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,111,136,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,112,137,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,113,138,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,114,139,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,115,140,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,116,141,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,117,142,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,118,143,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,119,144,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,120,145,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,121,146,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,122,147,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,123,148,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,124,149,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,125,150,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,126,151,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,127,152,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,128,153,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,129,154,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,130,155,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,131,156,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,132,157,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,133,158,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,134,159,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,135,160,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,136,161,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,137,162,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,138,163,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,139,164,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,140,165,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,141,166,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,142,167,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,143,168,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,144,169,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,145,170,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,146,171,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,147,172,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,148,173,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,149,174,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,150,175,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,151,176,late,1.0,1.0,1,1,11.0,1.0,Lag_1,X_n,1.0,1.0,0.5,1.0,0.5,0.5555555555555556,2.7755575615628914e-17,0.0,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,152,177,late,1.0,1.0,1,1,11.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.5,0.2777777777777778,1.1102230246251565e-16,0.0,0.2222222222222222
